word	root	singular	plural	source
ضربوا	ضرب	ضربوا		quran-word-index-fallback
ضربوه	ضرب	ضربوه		quran-word-index-fallback
ضره	ضرر	ضره		quran-word-index-fallback
ضريع	ضرع	ضريع		quran-word-index-fallback
ضعافا	ضعف	ضعافا		quran-word-index-fallback
ضعف	ضعف	ضعف		quran-word-index-fallback
ضعفا	ضعف	ضعفا		quran-word-index-fallback
ضعفاء	ضعف	ضعفاء		quran-word-index-fallback
ضعفوا	ضعف	ضعفوا		quran-word-index-fallback
ضعفين	ضعف	ضعفين		quran-word-index-fallback
ضعيفا	ضعف	ضعيفا		quran-word-index-fallback
ضغثا	ضغث	ضغثا		quran-word-index-fallback
ضل	ضلل	ضل		quran-word-index-fallback
ضلال	ضلل	ضلال		quran-word-index-fallback
ضلالا	ضلل	ضلالا		quran-word-index-fallback
ضلالة	ضلل	ضلالة		quran-word-index-fallback
ضلالتهم	ضلل	ضلالتهم		quran-word-index-fallback
ضلالك	ضلل	ضلالك		quran-word-index-fallback
ضللت	ضلل	ضللت		quran-word-index-fallback
ضللنا	ضلل	ضللنا		quran-word-index-fallback
ضلوا	ضلل	ضلوا		quran-word-index-fallback
ضنكا	ضنك	ضنكا		quran-word-index-fallback
ضياء	ضوء	ضياء		quran-word-index-fallback
ضير	ضير	ضير		quran-word-index-fallback
ضيزا	ضيز	ضيزا		quran-word-index-fallback
ضيف	ضيف	ضيف		quran-word-index-fallback
ضيفا	ضيف	ضيفا		quran-word-index-fallback
ضيفه	ضيف	ضيفه		quran-word-index-fallback
ضيق	ضيق	ضيق		quran-word-index-fallback
ضيقا	ضيق	ضيقا		quran-word-index-fallback
طاءر	طير	طاءر		quran-word-index-fallback
طاءركم	طير	طاءركم		quran-word-index-fallback
طاءره	طير	طاءره		quran-word-index-fallback
طاءرهم	طير	طاءرهم		quran-word-index-fallback
طاءعين	طوع	طاءعين		quran-word-index-fallback
طاءف	طوف	طاءف		quran-word-index-fallback
طاءفة	طوف	طاءفة		quran-word-index-fallback
طاءفتان	طوف	طاءفتان		quran-word-index-fallback
طاءفتين	طوف	طاءفتين		quran-word-index-fallback
طاب	طيب	طاب		quran-word-index-fallback
طاعة	طوع	طاعة		quran-word-index-fallback
طاعم	طعم	طاعم		quran-word-index-fallback
طاغون	طغي	طاغون		quran-word-index-fallback
طاغين	طغي	طاغين		quran-word-index-fallback
طاقة	طوق	طاقة		quran-word-index-fallback
طال	طول	طال		quran-word-index-fallback
طباقا	طبق	طباقا		quran-word-index-fallback
طبتم	طيب	طبتم		quran-word-index-fallback
طبع	طبع	طبع		quran-word-index-fallback
طبق	طبق	طبق		quran-word-index-fallback
طبقا	طبق	طبقا		quran-word-index-fallback
طبن	طيب	طبن		quran-word-index-fallback
طحاها	طحو	طحاها		quran-word-index-fallback
طراءق	طرق	طراءق		quran-word-index-fallback
طردتهم	طرد	طردتهم		quran-word-index-fallback
طرف	طرف	طرف		quran-word-index-fallback
طرفا	طرف	طرفا		quran-word-index-fallback
طرفك	طرف	طرفك		quran-word-index-fallback
طرفهم	طرف	طرفهم		quran-word-index-fallback
طريا	طرو	طريا		quran-word-index-fallback
طريق	طرق	طريق		quran-word-index-fallback
طريقا	طرق	طريقا		quran-word-index-fallback
طريقة	طرق	طريقة		quran-word-index-fallback
طعام	طعم	طعام		quran-word-index-fallback
طعاما	طعم	طعاما		quran-word-index-fallback
طعامك	طعم	طعامك		quran-word-index-fallback
طعامه	طعم	طعامه		quran-word-index-fallback
طعمتم	طعم	طعمتم		quran-word-index-fallback
طعمه	طعم	طعمه		quran-word-index-fallback
طعموا	طعم	طعموا		quran-word-index-fallback
طغا	طغي	طغا		quran-word-index-fallback
طغوا	طغي	طغوا		quran-word-index-fallback
طغيانا	طغي	طغيانا		quran-word-index-fallback
طغيانهم	طغي	طغيانهم		quran-word-index-fallback
طفلا	طفل	طفلا		quran-word-index-fallback
طلبا	طلب	طلبا		quran-word-index-fallback
طلع	طلع	طلع		quran-word-index-fallback
طلعت	طلع	طلعت		quran-word-index-fallback
طلعها	طلع	طلعها		quran-word-index-fallback
طلقتم	طلق	طلقتم		quran-word-index-fallback
طلقتموهن	طلق	طلقتموهن		quran-word-index-fallback
طلقكن	طلق	طلقكن		quran-word-index-fallback
طلقها	طلق	طلقها		quran-word-index-fallback
طلوع	طلع	طلوع		quran-word-index-fallback
طمست	طمس	طمست		quran-word-index-fallback
طهرا	طهر	طهرا		quran-word-index-fallback
طهورا	طهر	طهورا		quran-word-index-fallback
طوا	طوي	طوا		quran-word-index-fallback
طوافون	طوف	طوافون		quran-word-index-fallback
طوبا	طيب	طوبا		quran-word-index-fallback
طور	طور	طور		quran-word-index-fallback
طوعا	طوع	طوعا		quran-word-index-fallback
طولا	طول	طولا		quran-word-index-fallback
طويلا	طول	طويلا		quran-word-index-fallback
طيبا	طيب	طيبا		quran-word-index-fallback
طيبات	طيب	طيبات		quran-word-index-fallback
طيباتكم	طيب	طيباتكم		quran-word-index-fallback
طيبة	طيب	طيبة		quran-word-index-fallback
طيبين	طيب	طيبين		quran-word-index-fallback
طير	طير	طير		quran-word-index-fallback
طيرا	طير	طيرا		quran-word-index-fallback
طين	طين	طين		quran-word-index-fallback
طينا	طين	طينا		quran-word-index-fallback
ظالم	ظلم	ظالم		quran-word-index-fallback
ظالما	ظلم	ظالما		quran-word-index-fallback
ظالمة	ظلم	ظالمة		quran-word-index-fallback
ظالمون	ظلم	ظالمون		quran-word-index-fallback
ظالمين	ظلم	ظالمين		quran-word-index-fallback
ظاهر	ظهر	ظاهر		quran-word-index-fallback
ظاهرا	ظهر	ظاهرا		quran-word-index-fallback
ظاهرة	ظهر	ظاهرة		quran-word-index-fallback
ظاهروهم	ظهر	ظاهروهم		quran-word-index-fallback
ظاهرين	ظهر	ظاهرين		quran-word-index-fallback
ظعنكم	ظعن	ظعنكم		quran-word-index-fallback
ظفر	ظفر	ظفر		quran-word-index-fallback
ظل	ظلل	ظل		quran-word-index-fallback
ظلا	ظلل	ظلا		quran-word-index-fallback
ظلال	ظلل	ظلال		quran-word-index-fallback
ظلالا	ظلل	ظلالا		quran-word-index-fallback
ظلاله	ظلل	ظلاله		quran-word-index-fallback
ظلالها	ظلل	ظلالها		quran-word-index-fallback
ظلة	ظلل	ظلة		quran-word-index-fallback
ظلت	ظلل	ظلت		quran-word-index-fallback
ظلل	ظلل	ظلل		quran-word-index-fallback
ظلم	ظلم	ظلم		quran-word-index-fallback
ظلما	ظلم	ظلما		quran-word-index-fallback
ظلمات	ظلم	ظلمات		quran-word-index-fallback
ظلمت	ظلم	ظلمت		quran-word-index-fallback
ظلمتم	ظلم	ظلمتم		quran-word-index-fallback
ظلمك	ظلم	ظلمك		quran-word-index-fallback
ظلمنا	ظلم	ظلمنا		quran-word-index-fallback
ظلمناهم	ظلم	ظلمناهم		quran-word-index-fallback
ظلمه	ظلم	ظلمه		quran-word-index-fallback
ظلمهم	ظلم	ظلمهم		quran-word-index-fallback
ظلموا	ظلم	ظلموا		quran-word-index-fallback
ظلمونا	ظلم	ظلمونا		quran-word-index-fallback
ظلوما	ظلم	ظلوما		quran-word-index-fallback
ظليل	ظلل	ظليل		quran-word-index-fallback
ظليلا	ظلل	ظليلا		quran-word-index-fallback
ظما	ظمء	ظما		quran-word-index-fallback
ظن	ظنن	ظن		quran-word-index-fallback
ظنا	ظنن	ظنا		quran-word-index-fallback
ظنكم	ظنن	ظنكم		quran-word-index-fallback
ظننا	ظنن	ظننا		quran-word-index-fallback
ظننت	ظنن	ظننت		quran-word-index-fallback
ظننتم	ظنن	ظننتم		quran-word-index-fallback
ظنه	ظنن	ظنه		quran-word-index-fallback
ظنوا	ظنن	ظنوا		quran-word-index-fallback
ظهر	ظهر	ظهر		quran-word-index-fallback
ظهرك	ظهر	ظهرك		quran-word-index-fallback
ظهره	ظهر	ظهره		quran-word-index-fallback
ظهرها	ظهر	ظهرها		quran-word-index-fallback
ظهريا	ظهر	ظهريا		quran-word-index-fallback
ظهوركم	ظهر	ظهوركم		quran-word-index-fallback
ظهوره	ظهر	ظهوره		quran-word-index-fallback
ظهورها	ظهر	ظهورها		quran-word-index-fallback
ظهورهم	ظهر	ظهورهم		quran-word-index-fallback
ظهورهما	ظهر	ظهورهما		quran-word-index-fallback
ظهير	ظهر	ظهير		quran-word-index-fallback
ظهيرا	ظهر	ظهيرا		quran-word-index-fallback
عاءدون	عود	عاءدون		quran-word-index-fallback
عاءلا	عيل	عاءلا		quran-word-index-fallback
عابد	عبد	عابد		quran-word-index-fallback
عابدات	عبد	عابدات		quran-word-index-fallback
عابدون	عبد	عابدون		quran-word-index-fallback
عابدين	عبد	عابدين		quran-word-index-fallback
عابرا	عبر	عابرا		quran-word-index-fallback
عاتية	عتو	عاتية		quran-word-index-fallback
عاد	عدو	عاد		quran-word-index-fallback
عاد	عود	عاد		quran-word-index-fallback
عادا	عود	عادا		quran-word-index-fallback
عادون	عدو	عادون		quran-word-index-fallback
عاديتم	عدو	عاديتم		quran-word-index-fallback
عارض	عرض	عارض		quran-word-index-fallback
عارضا	عرض	عارضا		quran-word-index-fallback
عاصف	عصف	عاصف		quran-word-index-fallback
عاصفة	عصف	عاصفة		quran-word-index-fallback
عاصم	عصم	عاصم		quran-word-index-fallback
عاقب	عقب	عاقب		quran-word-index-fallback
عاقبة	عقب	عاقبة		quran-word-index-fallback
عاقبتم	عقب	عاقبتم		quran-word-index-fallback
عاقبتهما	عقب	عاقبتهما		quran-word-index-fallback
عاقر	عقر	عاقر		quran-word-index-fallback
عاقرا	عقر	عاقرا		quran-word-index-fallback
عاكفا	عكف	عاكفا		quran-word-index-fallback
عاكفون	عكف	عاكفون		quran-word-index-fallback
عاكفين	عكف	عاكفين		quran-word-index-fallback
عالم	علم	عالم		quran-word-index-fallback
عالمين	علم	عالمين		quran-word-index-fallback
عاليا	علو	عاليا		quran-word-index-fallback
عالية	علو	عالية		quran-word-index-fallback
عالين	علو	عالين		quran-word-index-fallback
عاليها	علو	عاليها		quran-word-index-fallback
عاليهم	علو	عاليهم		quran-word-index-fallback
عام	عوم	عام		quran-word-index-fallback
عاما	عوم	عاما		quran-word-index-fallback
عامل	عمل	عامل		quran-word-index-fallback
عاملة	عمل	عاملة		quran-word-index-fallback
عاملون	عمل	عاملون		quran-word-index-fallback
عامهم	عوم	عامهم		quran-word-index-fallback
عامين	عوم	عامين		quran-word-index-fallback
عاهد	عهد	عاهد		quran-word-index-fallback
عاهدت	عهد	عاهدت		quran-word-index-fallback
عاهدتم	عهد	عاهدتم		quran-word-index-fallback
عاهدوا	عهد	عاهدوا		quran-word-index-fallback
عباد	عبد	عباد		quran-word-index-fallback
عبادا	عبد	عبادا		quran-word-index-fallback
عبادتا	عبد	عبادتا		quran-word-index-fallback
عبادتكم	عبد	عبادتكم		quran-word-index-fallback
عبادته	عبد	عبادته		quran-word-index-fallback
عبادك	عبد	عبادك		quran-word-index-fallback
عبادكم	عبد	عبادكم		quran-word-index-fallback
عبادنا	عبد	عبادنا		quran-word-index-fallback
عباده	عبد	عباده		quran-word-index-fallback
عبثا	عبث	عبثا		quran-word-index-fallback
عبد	عبد	عبد		quran-word-index-fallback
عبدا	عبد	عبدا		quran-word-index-fallback
عبدت	عبد	عبدت		quran-word-index-fallback
عبدتم	عبد	عبدتم		quran-word-index-fallback
عبدنا	عبد	عبدنا		quran-word-index-fallback
عبدناهم	عبد	عبدناهم		quran-word-index-fallback
عبده	عبد	عبده		quran-word-index-fallback
عبدين	عبد	عبدين		quran-word-index-fallback
عبرة	عبر	عبرة		quran-word-index-fallback
عبس	عبس	عبس		quran-word-index-fallback
عبوسا	عبس	عبوسا		quran-word-index-fallback
عتت	عتو	عتت		quran-word-index-fallback
عتل	عتل	عتل		quran-word-index-fallback
عتو	عتو	عتو		quran-word-index-fallback
عتوا	عتو	عتوا		quran-word-index-fallback
عتيا	عتو	عتيا		quran-word-index-fallback
عتيد	عتد	عتيد		quran-word-index-fallback
عثر	عثر	عثر		quran-word-index-fallback
عجاب	عجب	عجاب		quran-word-index-fallback
عجاف	عجف	عجاف		quran-word-index-fallback
عجبا	عجب	عجبا		quran-word-index-fallback
عجبت	عجب	عجبت		quran-word-index-fallback
عجبوا	عجب	عجبوا		quran-word-index-fallback
عجل	عجل	عجل		quran-word-index-fallback
عجلا	عجل	عجلا		quran-word-index-fallback
عجلنا	عجل	عجلنا		quran-word-index-fallback
عجوز	عجز	عجوز		quran-word-index-fallback
عجوزا	عجز	عجوزا		quran-word-index-fallback
عجولا	عجل	عجولا		quran-word-index-fallback
عجيب	عجب	عجيب		quran-word-index-fallback
عدا	عدد	عدا		quran-word-index-fallback
عداوة	عدو	عداوة		quran-word-index-fallback
عدة	عدد	عدة		quran-word-index-fallback
عدتم	عود	عدتم		quran-word-index-fallback
عدتهم	عدد	عدتهم		quran-word-index-fallback
عدد	عدد	عدد		quran-word-index-fallback
عددا	عدد	عددا		quran-word-index-fallback
عدل	عدل	عدل		quran-word-index-fallback
عدنا	عود	عدنا		quran-word-index-fallback
عدو	عدو	عدو		quran-word-index-fallback
عدوا	عدو	عدوا		quran-word-index-fallback
عدوان	عدو	عدوان		quran-word-index-fallback
عدوانا	عدو	عدوانا		quran-word-index-fallback
عدوكم	عدو	عدوكم		quran-word-index-fallback
عدوه	عدو	عدوه		quran-word-index-fallback
عدوهم	عدو	عدوهم		quran-word-index-fallback
عذاب	عذب	عذاب		quran-word-index-fallback
عذابا	عذب	عذابا		quran-word-index-fallback
عذابه	عذب	عذابه		quran-word-index-fallback
عذابها	عذب	عذابها		quran-word-index-fallback
عذابهما	عذب	عذابهما		quran-word-index-fallback
عذب	عذب	عذب		quran-word-index-fallback
عذت	عوذ	عذت		quran-word-index-fallback
عذرا	عذر	عذرا		quran-word-index-fallback
عربا	عرب	عربا		quran-word-index-fallback
عربيا	عرب	عربيا		quran-word-index-fallback
عرش	عرش	عرش		quran-word-index-fallback
عرشك	عرش	عرشك		quran-word-index-fallback
عرشه	عرش	عرشه		quran-word-index-fallback
عرشها	عرش	عرشها		quran-word-index-fallback
عرض	عرض	عرض		quran-word-index-fallback
