word	root	source
ذما	ذمي	qalsadi-verbs
ذمر	ذمر	qalsadi-verbs
ذمم	ذمم	qalsadi-verbs
ذمي	ذمي	qalsadi-verbs
ذنب	ذنب	qalsadi-verbs
ذها	ذهو	qalsadi-verbs
ذهب	ذهب	qalsadi-verbs
ذهل	ذهل	qalsadi-verbs
ذهن	ذهل	qalsadi-verbs
ذهن	ذهن	qalsadi-verbs
ذوا	ذوي	qalsadi-verbs
ذوب	ذوب	qalsadi-verbs
ذود	ذود	qalsadi-verbs
ذوي	ذوي	qalsadi-verbs
ذيل	ذيل	qalsadi-verbs
رءس	راس	qalsadi-verbs
رءف	راف	qalsadi-verbs
راءا	راي	qalsadi-verbs
راا	راي	qalsadi-verbs
راب	راب	qalsadi-verbs
راب	روب	qalsadi-verbs
راب	ريب	qalsadi-verbs
رابا	ربو	qalsadi-verbs
رابح	ربح	qalsadi-verbs
رابط	ربط	qalsadi-verbs
رابع	ربع	qalsadi-verbs
راث	روث	qalsadi-verbs
راث	ريث	qalsadi-verbs
راج	روج	qalsadi-verbs
راجح	رجح	qalsadi-verbs
راجع	رجع	qalsadi-verbs
راجم	رجم	qalsadi-verbs
راح	روح	qalsadi-verbs
راحل	رحل	qalsadi-verbs
راخا	رخي	qalsadi-verbs
راد	ردد	qalsadi-verbs
راد	رود	qalsadi-verbs
رادف	ردف	qalsadi-verbs
راز	روز	qalsadi-verbs
راس	راس	qalsadi-verbs
راس	روس	qalsadi-verbs
راسل	رسل	qalsadi-verbs
راش	روش	qalsadi-verbs
راش	ريش	qalsadi-verbs
راشا	رشي	qalsadi-verbs
راشق	رشق	qalsadi-verbs
راصد	رصد	qalsadi-verbs
راض	روض	qalsadi-verbs
راضا	رضو	qalsadi-verbs
راضع	رضع	qalsadi-verbs
راطن	رطن	qalsadi-verbs
راع	روع	qalsadi-verbs
راع	ريع	qalsadi-verbs
راعا	رعي	qalsadi-verbs
راغ	روغ	qalsadi-verbs
راف	راف	qalsadi-verbs
رافد	رفد	qalsadi-verbs
رافع	رفع	qalsadi-verbs
رافق	رفق	qalsadi-verbs
راق	روق	qalsadi-verbs
راق	ريق	qalsadi-verbs
راقب	رقب	qalsadi-verbs
راقص	رقص	qalsadi-verbs
راكض	ركض	qalsadi-verbs
راكل	ركل	qalsadi-verbs
رام	روم	qalsadi-verbs
رام	ريم	qalsadi-verbs
راما	رمي	qalsadi-verbs
رامح	رمح	qalsadi-verbs
رامق	رمق	qalsadi-verbs
ران	رون	qalsadi-verbs
ران	رين	qalsadi-verbs
راهق	رهق	qalsadi-verbs
راهن	رهن	qalsadi-verbs
راوح	روح	qalsadi-verbs
راود	رود	qalsadi-verbs
راوغ	روغ	qalsadi-verbs
رب	ربب	qalsadi-verbs
ربا	ربا	qalsadi-verbs
ربا	ربو	qalsadi-verbs
ربب	ربب	qalsadi-verbs
ربت	ربت	qalsadi-verbs
ربث	ربث	qalsadi-verbs
ربح	ربح	qalsadi-verbs
ربد	ربد	qalsadi-verbs
ربذ	ربذ	qalsadi-verbs
ربز	ربز	qalsadi-verbs
ربص	ربص	qalsadi-verbs
ربض	ربض	qalsadi-verbs
ربط	ربط	qalsadi-verbs
ربع	ربع	qalsadi-verbs
ربق	ربق	qalsadi-verbs
ربك	ربك	qalsadi-verbs
ربل	ربل	qalsadi-verbs
ربي	ربي	qalsadi-verbs
رت	رتت	qalsadi-verbs
رتا	رتو	qalsadi-verbs
رتب	رتب	qalsadi-verbs
رتج	رتج	qalsadi-verbs
رتع	رتع	qalsadi-verbs
رتق	رتق	qalsadi-verbs
رتل	رتل	qalsadi-verbs
رث	رثث	qalsadi-verbs
رثا	رثو	qalsadi-verbs
رثا	رثي	qalsadi-verbs
رثم	رثم	qalsadi-verbs
رثي	رثي	qalsadi-verbs
رج	رجج	qalsadi-verbs
رجا	رجو	qalsadi-verbs
رجب	رجب	qalsadi-verbs
رجح	رجح	qalsadi-verbs
رجرج	رجرج	qalsadi-verbs
رجز	رجز	qalsadi-verbs
رجس	رجس	qalsadi-verbs
رجع	رجع	qalsadi-verbs
رجف	رجف	qalsadi-verbs
رجل	رجل	qalsadi-verbs
رجم	رجم	qalsadi-verbs
رجن	رجن	qalsadi-verbs
رجي	رجي	qalsadi-verbs
رحا	رحو	qalsadi-verbs
رحب	رحب	qalsadi-verbs
رحل	رحل	qalsadi-verbs
رحم	رحم	qalsadi-verbs
رخ	رخخ	qalsadi-verbs
رخا	رخو	qalsadi-verbs
رخا	رخي	qalsadi-verbs
رخص	رخص	qalsadi-verbs
رخف	رخف	qalsadi-verbs
رخم	رخم	qalsadi-verbs
رخو	رخو	qalsadi-verbs
رخي	رخو	qalsadi-verbs
رد	ردد	qalsadi-verbs
ردا	ردي	qalsadi-verbs
ردح	ردح	qalsadi-verbs
ردد	ردد	qalsadi-verbs
ردع	ردع	qalsadi-verbs
ردف	ردف	qalsadi-verbs
ردم	ردم	qalsadi-verbs
ردي	ردي	qalsadi-verbs
رذ	رذذ	qalsadi-verbs
رذل	رذل	qalsadi-verbs
رز	رزز	qalsadi-verbs
رزا	رزا	qalsadi-verbs
رزح	رزح	qalsadi-verbs
رزز	رزز	qalsadi-verbs
رزق	رزق	qalsadi-verbs
رزم	رزم	qalsadi-verbs
رزن	رزن	qalsadi-verbs
رس	رسس	qalsadi-verbs
رسا	رسو	qalsadi-verbs
رسب	رسب	qalsadi-verbs
رسخ	رسخ	qalsadi-verbs
رسف	رسف	qalsadi-verbs
رسل	رسل	qalsadi-verbs
رسم	رسم	qalsadi-verbs
رسن	رسن	qalsadi-verbs
رش	رشش	qalsadi-verbs
رشا	رشا	qalsadi-verbs
رشا	رشو	qalsadi-verbs
رشح	رشح	qalsadi-verbs
رشد	رشد	qalsadi-verbs
رشف	رشف	qalsadi-verbs
رشق	رشق	qalsadi-verbs
رشم	رشم	qalsadi-verbs
رشن	رشن	qalsadi-verbs
رص	رصص	qalsadi-verbs
رصا	رصو	qalsadi-verbs
رصد	رصد	qalsadi-verbs
رصص	رصص	qalsadi-verbs
رصع	رصع	qalsadi-verbs
رصف	رصف	qalsadi-verbs
رصن	رصن	qalsadi-verbs
رض	رضض	qalsadi-verbs
رضا	رضو	qalsadi-verbs
رضب	رضب	qalsadi-verbs
رضخ	رضخ	qalsadi-verbs
رضرض	رضرض	qalsadi-verbs
رضع	رضع	qalsadi-verbs
رضف	رضف	qalsadi-verbs
رضي	رضو	qalsadi-verbs
رطب	رطب	qalsadi-verbs
رطل	رطل	qalsadi-verbs
رطم	رطم	qalsadi-verbs
رطن	رطن	qalsadi-verbs
رع	رعع	qalsadi-verbs
رعا	رعو	qalsadi-verbs
رعا	رعي	qalsadi-verbs
رعب	رعب	qalsadi-verbs
رعبل	رعب	qalsadi-verbs
رعد	رعد	qalsadi-verbs
رعرع	رعرع	qalsadi-verbs
رعش	رعش	qalsadi-verbs
رعف	رعف	qalsadi-verbs
رعن	رعن	qalsadi-verbs
رغا	رغو	qalsadi-verbs
رغب	رغب	qalsadi-verbs
رغد	رغد	qalsadi-verbs
رغرغ	رغرغ	qalsadi-verbs
رغف	رغف	qalsadi-verbs
رغم	رغم	qalsadi-verbs
رغن	رغن	qalsadi-verbs
رف	رفف	qalsadi-verbs
رفا	رفا	qalsadi-verbs
رفا	رفو	qalsadi-verbs
رفت	رفت	qalsadi-verbs
رفث	جذر	qalsadi-verbs
رفد	رفد	qalsadi-verbs
رفرف	رفرف	qalsadi-verbs
رفس	رفس	qalsadi-verbs
رفش	رفش	qalsadi-verbs
رفش	رفس	qalsadi-verbs
رفض	رفض	qalsadi-verbs
رفع	رفع	qalsadi-verbs
رفق	رفق	qalsadi-verbs
رفل	رفل	qalsadi-verbs
رفه	رفه	qalsadi-verbs
رق	رقق	qalsadi-verbs
رقا	رقي	qalsadi-verbs
رقب	رقب	qalsadi-verbs
رقد	رقد	qalsadi-verbs
رقرق	رقرق	qalsadi-verbs
رقش	رقش	qalsadi-verbs
رقص	رقص	qalsadi-verbs
رقط	رقط	qalsadi-verbs
رقع	رقع	qalsadi-verbs
رقق	رقق	qalsadi-verbs
رقم	رقم	qalsadi-verbs
رقن	رقن	qalsadi-verbs
رقي	رقي	qalsadi-verbs
رك	ركك	qalsadi-verbs
ركا	ركو	qalsadi-verbs
ركب	ركب	qalsadi-verbs
ركد	ركد	qalsadi-verbs
ركز	ركز	qalsadi-verbs
ركض	ركض	qalsadi-verbs
ركع	ركع	qalsadi-verbs
ركك	ركك	qalsadi-verbs
ركل	ركل	qalsadi-verbs
ركم	ركم	qalsadi-verbs
ركن	ركن	qalsadi-verbs
رم	رمم	qalsadi-verbs
رما	رمي	qalsadi-verbs
رمح	رمح	qalsadi-verbs
رمد	رمد	qalsadi-verbs
رمرم	رمرم	qalsadi-verbs
رمز	رمز	qalsadi-verbs
رمس	رمس	qalsadi-verbs
رمش	رمش	qalsadi-verbs
رمض	رمض	qalsadi-verbs
رمق	رمق	qalsadi-verbs
رمل	رمل	qalsadi-verbs
رمم	رمم	qalsadi-verbs
رن	رنن	qalsadi-verbs
رنا	رنو	qalsadi-verbs
رنح	رنح	qalsadi-verbs
رنق	رنق	qalsadi-verbs
رنم	رنم	qalsadi-verbs
رنن	رنن	qalsadi-verbs
رها	رهو	qalsadi-verbs
رهب	رهب	qalsadi-verbs
رهبل	رهبل	qalsadi-verbs
رهص	رهص	qalsadi-verbs
رهط	رهط	qalsadi-verbs
رهف	رهف	qalsadi-verbs
رهق	رهق	qalsadi-verbs
رهل	رهل	qalsadi-verbs
رهن	رهن	qalsadi-verbs
روا	روي	qalsadi-verbs
روب	روب	qalsadi-verbs
روج	روج	qalsadi-verbs
روح	روح	qalsadi-verbs
رود	رود	qalsadi-verbs
روض	روض	qalsadi-verbs
روع	روع	qalsadi-verbs
روق	روق	qalsadi-verbs
رول	رول	qalsadi-verbs
روم	روم	qalsadi-verbs
روي	روي	qalsadi-verbs
ريث	ريث	qalsadi-verbs
ريش	ريش	qalsadi-verbs
ريع	ريع	qalsadi-verbs
ريق	ريق	qalsadi-verbs
ريم	ريم	qalsadi-verbs
زءر	زار	qalsadi-verbs
زابق	زابق	qalsadi-verbs
زاج	زوج	qalsadi-verbs
زاح	زوح	qalsadi-verbs
زاح	زيح	qalsadi-verbs
زاحف	زحف	qalsadi-verbs
زاحم	زحم	qalsadi-verbs
زاخ	زيخ	qalsadi-verbs
زاخر	زخر	qalsadi-verbs
زاد	زود	qalsadi-verbs
زاد	زيد	qalsadi-verbs
زار	زار	qalsadi-verbs
زار	زور	qalsadi-verbs
زار	زير	qalsadi-verbs
زارع	زرع	qalsadi-verbs
زاغ	زوغ	qalsadi-verbs
زاغ	زيغ	qalsadi-verbs
زاف	زوف	qalsadi-verbs
زاف	زيف	qalsadi-verbs
زال	زيل	qalsadi-verbs
زال	زول	qalsadi-verbs
زام	زام	qalsadi-verbs
زامل	زمل	qalsadi-verbs
زامن	زمن	qalsadi-verbs
زان	زين	qalsadi-verbs
زاهق	زهق	qalsadi-verbs
زاوج	زوج	qalsadi-verbs
زاول	زول	qalsadi-verbs
زايد	زيد	qalsadi-verbs
زايل	زيل	qalsadi-verbs
زب	زبب	qalsadi-verbs
زبا	زبي	qalsadi-verbs
زبب	زبب	qalsadi-verbs
زبد	زبد	qalsadi-verbs
زبر	زبر	qalsadi-verbs
زبرج	زبرج	qalsadi-verbs
زبل	زبل	qalsadi-verbs
زبن	زبن	qalsadi-verbs
زج	زجج	qalsadi-verbs
زجا	زجو	qalsadi-verbs
زجج	زجج	qalsadi-verbs
زجر	زجر	qalsadi-verbs
زجل	زجل	qalsadi-verbs
زحر	زحر	qalsadi-verbs
زحزح	زحزح	qalsadi-verbs
زحف	زحف	qalsadi-verbs
زحلف	زحلف	qalsadi-verbs
زحلق	زحلق	qalsadi-verbs
زحم	زحم	qalsadi-verbs
زخ	زخخ	qalsadi-verbs
زخر	زخر	qalsadi-verbs
زخرف	زخرف	qalsadi-verbs
زر	زرر	qalsadi-verbs
زرا	زري	qalsadi-verbs
زرب	زرب	qalsadi-verbs
زرد	زرد	qalsadi-verbs
زرر	زرر	qalsadi-verbs
زرزر	زرزر	qalsadi-verbs
زرع	زرع	qalsadi-verbs
زرف	زرف	qalsadi-verbs
زرفن	زرفن	qalsadi-verbs
زرق	زرق	qalsadi-verbs
زركش	زركش	qalsadi-verbs
زعج	زعج	qalsadi-verbs
زعر	زعر	qalsadi-verbs
زعزع	زعزع	qalsadi-verbs
زعط	زعط	qalsadi-verbs
زعف	زعف	qalsadi-verbs
زعفر	زعفر	qalsadi-verbs
زعق	زعق	qalsadi-verbs
زعل	زعل	qalsadi-verbs
زعم	زعم	qalsadi-verbs
زعنف	زعنف	qalsadi-verbs
زغب	زغب	qalsadi-verbs
زغرد	زغرد	qalsadi-verbs
زغزغ	زغزغ	qalsadi-verbs
زف	زفف	qalsadi-verbs
زفا	زفي	qalsadi-verbs
زفت	زفت	qalsadi-verbs
زفر	زفر	qalsadi-verbs
زفزف	زفزف	qalsadi-verbs
زق	زقق	qalsadi-verbs
زقا	زقو	qalsadi-verbs
زقزق	زقزق	qalsadi-verbs
زقف	زقف	qalsadi-verbs
زقق	زقق	qalsadi-verbs
زقم	زقم	qalsadi-verbs
زك	زكك	qalsadi-verbs
زكا	زكو	qalsadi-verbs
زكم	زكم	qalsadi-verbs
زكي	زكي	qalsadi-verbs
زل	زلل	qalsadi-verbs
زلج	زلج	qalsadi-verbs
زلزل	زلزل	qalsadi-verbs
زلع	زلع	qalsadi-verbs
زلف	زلف	qalsadi-verbs
زلق	زلق	qalsadi-verbs
زلل	زلل	qalsadi-verbs
زلم	زلم	qalsadi-verbs
زم	زمم	qalsadi-verbs
زمت	زمت	qalsadi-verbs
زمج	زمج	qalsadi-verbs
زمجر	زمجر	qalsadi-verbs
زمخر	زمخر	qalsadi-verbs
زمر	زمر	qalsadi-verbs
زمزم	زمزم	qalsadi-verbs
زمع	زمع	qalsadi-verbs
زمل	زمل	qalsadi-verbs
زمم	زمم	qalsadi-verbs
زمن	زمن	qalsadi-verbs
زمهر	زمهر	qalsadi-verbs
زن	زنن	qalsadi-verbs
زنا	زني	qalsadi-verbs
زند	زند	qalsadi-verbs
زنر	زنر	qalsadi-verbs
زنم	زنم	qalsadi-verbs
زها	زهو	qalsadi-verbs
زهد	زهد	qalsadi-verbs
زهر	زهر	qalsadi-verbs
زهق	زهق	qalsadi-verbs
زهي	زهو	qalsadi-verbs
زوا	زوي	qalsadi-verbs
زوج	زوج	qalsadi-verbs
زود	زود	qalsadi-verbs
زور	زور	qalsadi-verbs
زوق	زوق	qalsadi-verbs
زول	زول	qalsadi-verbs
زيا	زيي	qalsadi-verbs
زيت	زيت	qalsadi-verbs
زيد	زيد	qalsadi-verbs
زير	زور،زير	qalsadi-verbs
زيغ	زيغ	qalsadi-verbs
زيف	زيف	qalsadi-verbs
زيق	زيق	qalsadi-verbs
زيل	زيل	qalsadi-verbs
زين	زين	qalsadi-verbs
سءم	سام	qalsadi-verbs
ساء	سوا	qalsadi-verbs
ساءل	سال	qalsadi-verbs
سابع	سبع	qalsadi-verbs
سابق	سبق	qalsadi-verbs
ساتر	ستر	qalsadi-verbs
ساجل	سجل	qalsadi-verbs
ساح	سيح	qalsadi-verbs
ساحل	سحل	qalsadi-verbs
ساخ	سوخ	qalsadi-verbs
ساخف	سخف	qalsadi-verbs
ساد	سود	qalsadi-verbs
سار	سرر	qalsadi-verbs
سار	سور	qalsadi-verbs
سار	سير	qalsadi-verbs
سارا	سري	qalsadi-verbs
سارع	سرع	qalsadi-verbs
سارق	سرق	qalsadi-verbs
ساس	سوس	qalsadi-verbs
ساط	سوط	qalsadi-verbs
ساع	سوع	qalsadi-verbs
ساع	سيع	qalsadi-verbs
ساعا	سعي	qalsadi-verbs
ساعد	سعد	qalsadi-verbs
ساعف	سعف	qalsadi-verbs
ساغ	سوغ	qalsadi-verbs
ساغ	سيغ	qalsadi-verbs
سافح	سفح	qalsadi-verbs
سافر	سفر	qalsadi-verbs
سافل	سفل	qalsadi-verbs
سافه	سفه	qalsadi-verbs
ساق	سوق	qalsadi-verbs
ساقا	سقي	qalsadi-verbs
ساقط	سقط	qalsadi-verbs
ساكن	سكن	qalsadi-verbs
سال	سال	qalsadi-verbs
سال	سيل	qalsadi-verbs
سالم	سلم	qalsadi-verbs
سام	سوم	qalsadi-verbs
سام	جذر	qalsadi-verbs
ساما	سمو	qalsadi-verbs
سامح	سمح	qalsadi-verbs
سامر	سمر	qalsadi-verbs
سانح	سنح	qalsadi-verbs
ساند	سند	qalsadi-verbs
ساها	سهو	qalsadi-verbs
ساهر	سهر	qalsadi-verbs
ساهل	سهل	qalsadi-verbs
ساهم	سهم	qalsadi-verbs
ساوا	سوي	qalsadi-verbs
ساود	سود	qalsadi-verbs
ساور	سور	qalsadi-verbs
ساوط	سوط	qalsadi-verbs
ساوف	سوف	qalsadi-verbs
ساوم	سوم	qalsadi-verbs
ساير	سير	qalsadi-verbs
سايف	سيف	qalsadi-verbs
سايل	سيل	qalsadi-verbs
سب	سبب	qalsadi-verbs
سبا	سبي	qalsadi-verbs
سبب	سبب	qalsadi-verbs
سبت	سبت	qalsadi-verbs
سبح	سبح	qalsadi-verbs
سبحل	سبحل	qalsadi-verbs
سبخ	سبخ	qalsadi-verbs
سبر	سبر	qalsadi-verbs
سبسب	سبسب	qalsadi-verbs
سبط	سبط	qalsadi-verbs
سبع	سبع	qalsadi-verbs
سبغ	سبغ	qalsadi-verbs
سبق	سبق	qalsadi-verbs
سبك	سبك	qalsadi-verbs
سبل	سبل	qalsadi-verbs
ستر	ستر	qalsadi-verbs
سج	سجج	qalsadi-verbs
سجا	سجو	qalsadi-verbs
سجد	سجد	qalsadi-verbs
سجر	جذر	qalsadi-verbs
سجس	سجس	qalsadi-verbs
سجع	سجع	qalsadi-verbs
سجل	سجل	qalsadi-verbs
سجن	سجن	qalsadi-verbs
سح	سحح	qalsadi-verbs
سحا	سحو	qalsadi-verbs
سحا	سحي	qalsadi-verbs
سحب	سحب	qalsadi-verbs
سحت	سحت	qalsadi-verbs
سحت	جذر	qalsadi-verbs
سحر	سحر	qalsadi-verbs
سحق	سحق	qalsadi-verbs
سحم	سحم	qalsadi-verbs
سحن	سحن	qalsadi-verbs
سخ	سخخ	qalsadi-verbs
سخا	سخو	qalsadi-verbs
سخر	سخر	qalsadi-verbs
سخط	سخط	qalsadi-verbs
سخف	سخف	qalsadi-verbs
سخن	سخن	qalsadi-verbs
سخو	سخو	qalsadi-verbs
سخي	سخو	qalsadi-verbs
سد	سدد	qalsadi-verbs
سدا	سدي	qalsadi-verbs
سدج	سدج	qalsadi-verbs
سدد	سدد	qalsadi-verbs
سدر	سدر	qalsadi-verbs
سدس	سدس	qalsadi-verbs
سدل	سدل	qalsadi-verbs
سدن	سدن	qalsadi-verbs
سدي	سدي	qalsadi-verbs
سر	سرر	qalsadi-verbs
سرا	سرو	qalsadi-verbs
سرا	سري	qalsadi-verbs
سرب	سرب	qalsadi-verbs
سربل	سربل	qalsadi-verbs
سرج	سرج	qalsadi-verbs
سرح	سرح	qalsadi-verbs
سرد	سرد	qalsadi-verbs
سردق	سردق	qalsadi-verbs
سرر	سرر	qalsadi-verbs
سرس	سرس	qalsadi-verbs
سرط	سرط	qalsadi-verbs
سرع	سرع	qalsadi-verbs
سرق	سرق	qalsadi-verbs
سرو	سرو	qalsadi-verbs
سرول	سرول	qalsadi-verbs
سري	سرو	qalsadi-verbs
سطا	سطو	qalsadi-verbs
سطح	سطح	qalsadi-verbs
سطر	سطر	qalsadi-verbs
سطع	سطع	qalsadi-verbs
سعا	سعي	qalsadi-verbs
سعد	سعد	qalsadi-verbs
سعر	سعر	qalsadi-verbs
سعف	سعف	qalsadi-verbs
سعل	سعل	qalsadi-verbs
سغب	سغب	qalsadi-verbs
سف	سفف	qalsadi-verbs
سفح	سفح	qalsadi-verbs
سفد	سفد	qalsadi-verbs
سفر	سفر	qalsadi-verbs
سفسط	سفسط	qalsadi-verbs
سفسف	سفسف	qalsadi-verbs
سفط	سفط	qalsadi-verbs
سفع	سفع	qalsadi-verbs
سفك	سفك	qalsadi-verbs
سفل	سفل	qalsadi-verbs
سفن	سفن	qalsadi-verbs
سفه	سفه	qalsadi-verbs
سقا	سقي	qalsadi-verbs
سقر	سقر	qalsadi-verbs
سقط	سقط	qalsadi-verbs
سقف	سقف	qalsadi-verbs
سقم	سقم	qalsadi-verbs
سك	سكك	qalsadi-verbs
سكب	سكب	qalsadi-verbs
سكت	سكت	qalsadi-verbs
سكر	سكر	qalsadi-verbs
سكع	سكع	qalsadi-verbs
سكف	سكف	qalsadi-verbs
سكن	سكن	qalsadi-verbs
سل	سلل	qalsadi-verbs
سلا	سلو	qalsadi-verbs
سلب	سلب	qalsadi-verbs
سلب	جذر	qalsadi-verbs
سلت	سلت	qalsadi-verbs
سلح	سلح	qalsadi-verbs
سلخ	سلخ	qalsadi-verbs
سلس	سلس	qalsadi-verbs
سلسل	سلسل	qalsadi-verbs
سلط	سلط	qalsadi-verbs
سلطن	سلطن	qalsadi-verbs
سلف	سلف	qalsadi-verbs
سلق	سلق	qalsadi-verbs
سلك	سلك	qalsadi-verbs
سلم	سلم	qalsadi-verbs
سم	سمم	qalsadi-verbs
سما	سمو	qalsadi-verbs
سمت	سمت	qalsadi-verbs
سمج	سمج	qalsadi-verbs
سمح	سمح	qalsadi-verbs
سمد	سمد	qalsadi-verbs
سمر	سمر	qalsadi-verbs
سمسر	سمسر	qalsadi-verbs
سمط	سمط	qalsadi-verbs
سمع	سمع	qalsadi-verbs
سمق	سمق	qalsadi-verbs
سمك	سمك	qalsadi-verbs
سمل	سمل	qalsadi-verbs
سمم	سمم	qalsadi-verbs
سمن	سمن	qalsadi-verbs
سن	سنن	qalsadi-verbs
سنا	سنو	qalsadi-verbs
سنبل	سنبل	qalsadi-verbs
سنج	سنج	qalsadi-verbs
سنح	سنح	qalsadi-verbs
سند	سند	qalsadi-verbs
سنم	سنم	qalsadi-verbs
سنن	سنن	qalsadi-verbs
سها	سهو	qalsadi-verbs
سهب	سهب	qalsadi-verbs
سهد	سهد	qalsadi-verbs
سهر	سهر	qalsadi-verbs
سهل	سهل	qalsadi-verbs
سهم	سهم	qalsadi-verbs
سهو	سهو	qalsadi-verbs
سوا	سوي	qalsadi-verbs
سود	سود	qalsadi-verbs
سور	سور	qalsadi-verbs
سوس	سوس	qalsadi-verbs
سوط	سوط	qalsadi-verbs
سوغ	سوغ	qalsadi-verbs
سوف	سوف	qalsadi-verbs
سوق	سوق	qalsadi-verbs
سول	سول	qalsadi-verbs
سوم	سوم	qalsadi-verbs
سوي	سوي	qalsadi-verbs
سيب	سيب	qalsadi-verbs
سيج	سيج	qalsadi-verbs
سيح	سيح	qalsadi-verbs
سير	سير	qalsadi-verbs
سيس	سيس	qalsadi-verbs
سيطر	سيطر	qalsadi-verbs
سيع	سيع	qalsadi-verbs
سيل	سيل	qalsadi-verbs
شء	شاو	qalsadi-verbs
شءم	شام	qalsadi-verbs
شاء	شيا	qalsadi-verbs
شاءا	شاو	qalsadi-verbs
شاءم	شام	qalsadi-verbs
شاب	شوب	qalsadi-verbs
شاب	شيب	qalsadi-verbs
شابك	شبك	qalsadi-verbs
شابه	شبه	qalsadi-verbs
شاتم	شتم	qalsadi-verbs
شاج	شجج	qalsadi-verbs
شاجر	شجر	qalsadi-verbs
شاجع	شجع	qalsadi-verbs
شاح	شحح	qalsadi-verbs
شاح	شيح	qalsadi-verbs
شاحن	شحن	qalsadi-verbs
شاخ	شيخ	qalsadi-verbs
شاد	شدد	qalsadi-verbs
شاد	شيد	qalsadi-verbs
شار	شرر	qalsadi-verbs
شار	شور	qalsadi-verbs
شارا	شري	qalsadi-verbs
شارب	شرب	qalsadi-verbs
شارس	شرس	qalsadi-verbs
شارط	شرط	qalsadi-verbs
شارف	شرف	qalsadi-verbs
شارك	شرك	qalsadi-verbs
شاص	شوص	qalsadi-verbs
شاط	شوط	qalsadi-verbs
شاط	شيط	qalsadi-verbs
شاطر	شطر	qalsadi-verbs
شاظ	شوظ	qalsadi-verbs
شاع	شوع	qalsadi-verbs
شاع	شيع	qalsadi-verbs
شاعب	شعب	qalsadi-verbs
شاعر	شعر	qalsadi-verbs
شاغب	شغب	qalsadi-verbs
شاغر	شغر	qalsadi-verbs
شاف	شوف	qalsadi-verbs
شافه	شفه	qalsadi-verbs
شاق	شقق	qalsadi-verbs
شاق	شوق	qalsadi-verbs
شاقا	شقو	qalsadi-verbs
شاك	شوك	qalsadi-verbs
شاكا	شكو	qalsadi-verbs
شاكس	شكس	qalsadi-verbs
شاكل	شكل	qalsadi-verbs
شال	شول	qalsadi-verbs
شال	شيل	qalsadi-verbs
شام	شمم	qalsadi-verbs
شام	شام	qalsadi-verbs
شان	شين	qalsadi-verbs
شانق	شنق	qalsadi-verbs
شاه	شوه	qalsadi-verbs
شاهد	شهد	qalsadi-verbs
شاهر	شهر	qalsadi-verbs
شاور	شور	qalsadi-verbs
شايع	شيع	qalsadi-verbs
شب	شبب	qalsadi-verbs
شبب	شبب	qalsadi-verbs
شبح	شبح	qalsadi-verbs
شبر	شبر	qalsadi-verbs
شبع	شبع	qalsadi-verbs
شبق	شبق	qalsadi-verbs
شبك	شبك	qalsadi-verbs
شبل	شبل	qalsadi-verbs
شبم	شبم	qalsadi-verbs
شبه	شبه	qalsadi-verbs
شت	شتت	qalsadi-verbs
شتا	شتو	qalsadi-verbs
شتت	شتت	qalsadi-verbs
شتم	شتم	qalsadi-verbs
شج	شجج	qalsadi-verbs
شجا	شجو	qalsadi-verbs
شجب	شجب	qalsadi-verbs
شجر	شجر	qalsadi-verbs
شجع	شجع	qalsadi-verbs
شجن	شجن	qalsadi-verbs
شح	شحح	qalsadi-verbs
شحب	شحب	qalsadi-verbs
شحذ	شحذ	qalsadi-verbs
شحط	شحط	qalsadi-verbs
شحل	شحل	qalsadi-verbs
شحم	شحم	qalsadi-verbs
شحن	شحن	qalsadi-verbs
شخ	شخخ	qalsadi-verbs
شخب	شخب	qalsadi-verbs
شخر	شخر	qalsadi-verbs
شخص	شخص	qalsadi-verbs
شد	شدد	qalsadi-verbs
شدا	شدو	qalsadi-verbs
شدد	شدد	qalsadi-verbs
شدق	شدق	qalsadi-verbs
شدن	شدن	qalsadi-verbs
شده	شده	qalsadi-verbs
شذ	شذذ	qalsadi-verbs
شذا	شذو	qalsadi-verbs
شذب	شذب	qalsadi-verbs
شذذ	شذذ	qalsadi-verbs
شذر	شذر	qalsadi-verbs
شر	شرر	qalsadi-verbs
شرا	شري	qalsadi-verbs
شرب	شرب	qalsadi-verbs
شرح	شرح	qalsadi-verbs
شرخ	شرخ	qalsadi-verbs
شرد	شرد	qalsadi-verbs
شرس	شرس	qalsadi-verbs
شرشر	شرشر	qalsadi-verbs
شرط	شرط	qalsadi-verbs
شرع	شرع	qalsadi-verbs
شرف	شرف	qalsadi-verbs
شرق	شرق	qalsadi-verbs
شرك	شرك	qalsadi-verbs
شرم	شرم	qalsadi-verbs
شرنق	شرنق	qalsadi-verbs
شره	شره	qalsadi-verbs
شري	شري	qalsadi-verbs
شزر	شزر	qalsadi-verbs
شص	شصص	qalsadi-verbs
شط	شطط	qalsadi-verbs
شطب	شطب	qalsadi-verbs
شطر	شطر	qalsadi-verbs
شطط	شطط	qalsadi-verbs
شطف	شطف	qalsadi-verbs
شظا	شظي	qalsadi-verbs
شظف	شظف	qalsadi-verbs
شظي	شظي	qalsadi-verbs
شع	شعع	qalsadi-verbs
شعب	شعب	qalsadi-verbs
شعث	شعث	qalsadi-verbs
شعر	شعر	qalsadi-verbs
شعشع	شعشع	qalsadi-verbs
شعف	شعف	qalsadi-verbs
