word	vocalized	type	category	source
فبجنبكما	فَبِجَنْبِكُمَا	اسم	ظرف مكان	compiled-forms-derived
فبجنبكن	فَبِجَنْبِكُنَّ	اسم	ظرف مكان	compiled-forms-derived
فبجنبنا	فَبِجَنْبِنَا	اسم	ظرف مكان	compiled-forms-derived
فبجنبه	فَبِجَنْبِهِ	اسم	ظرف مكان	compiled-forms-derived
فبجنبها	فَبِجَنْبِهَا	اسم	ظرف مكان	compiled-forms-derived
فبجنبهم	فَبِجَنْبِهِمْ	اسم	ظرف مكان	compiled-forms-derived
فبجنبهما	فَبِجَنْبِهِمَا	اسم	ظرف مكان	compiled-forms-derived
فبجنبهن	فَبِجَنْبِهِنَّ	اسم	ظرف مكان	compiled-forms-derived
فبجنبي	فَبِجَنْبِِي	اسم	ظرف مكان	compiled-forms-derived
فبجنوب	فَبِجَنُوبِ	اسم	ظرف مكان	compiled-forms-derived
فبجنوبك	فَبِجَنُوبِكِ	اسم	ظرف مكان	compiled-forms-derived
فبجنوبكم	فَبِجَنُوبِكُمْ	اسم	ظرف مكان	compiled-forms-derived
فبجنوبكما	فَبِجَنُوبِكُمَا	اسم	ظرف مكان	compiled-forms-derived
فبجنوبكن	فَبِجَنُوبِكُنَّ	اسم	ظرف مكان	compiled-forms-derived
فبجنوبنا	فَبِجَنُوبِنَا	اسم	ظرف مكان	compiled-forms-derived
فبجنوبه	فَبِجَنُوبِهِ	اسم	ظرف مكان	compiled-forms-derived
فبجنوبها	فَبِجَنُوبِهَا	اسم	ظرف مكان	compiled-forms-derived
فبجنوبهم	فَبِجَنُوبِهِمْ	اسم	ظرف مكان	compiled-forms-derived
فبجنوبهما	فَبِجَنُوبِهِمَا	اسم	ظرف مكان	compiled-forms-derived
فبجنوبهن	فَبِجَنُوبِهِنَّ	اسم	ظرف مكان	compiled-forms-derived
فبجنوبي	فَبِجَنُوبِِي	اسم	ظرف مكان	compiled-forms-derived
فبحسب	فَبِحَسْب	اسم	اسم إضافة	compiled-forms-derived
فبحسبك	فَبِحَسْبكِ	اسم	اسم إضافة	compiled-forms-derived
فبحسبكم	فَبِحَسْبكُمْ	اسم	اسم إضافة	compiled-forms-derived
فبحسبكما	فَبِحَسْبكُمَا	اسم	اسم إضافة	compiled-forms-derived
فبحسبكن	فَبِحَسْبكُنَّ	اسم	اسم إضافة	compiled-forms-derived
فبحسبنا	فَبِحَسْبنَا	اسم	اسم إضافة	compiled-forms-derived
فبحسبه	فَبِحَسْبهُ	اسم	اسم إضافة	compiled-forms-derived
فبحسبها	فَبِحَسْبهَا	اسم	اسم إضافة	compiled-forms-derived
فبحسبهم	فَبِحَسْبهُمْ	اسم	اسم إضافة	compiled-forms-derived
فبحسبهما	فَبِحَسْبهُمَا	اسم	اسم إضافة	compiled-forms-derived
فبحسبهن	فَبِحَسْبهُنَّ	اسم	اسم إضافة	compiled-forms-derived
فبحسبي	فَبِحَسْبِي	اسم	اسم إضافة	compiled-forms-derived
فبحم	فبحم	حرف	كلمات شائعة	compiled-forms-derived
فبحمك	فبحمك	حرف	كلمات شائعة	compiled-forms-derived
فبحمكم	فبحمكم	حرف	كلمات شائعة	compiled-forms-derived
فبحمكما	فبحمكما	حرف	كلمات شائعة	compiled-forms-derived
فبحمكن	فبحمكن	حرف	كلمات شائعة	compiled-forms-derived
فبحمنا	فبحمنا	حرف	كلمات شائعة	compiled-forms-derived
فبحمه	فبحمه	حرف	كلمات شائعة	compiled-forms-derived
فبحمها	فبحمها	حرف	كلمات شائعة	compiled-forms-derived
فبحمهم	فبحمهم	حرف	كلمات شائعة	compiled-forms-derived
فبحمهما	فبحمهما	حرف	كلمات شائعة	compiled-forms-derived
فبحمهن	فبحمهن	حرف	كلمات شائعة	compiled-forms-derived
فبحمي	فَبِحَمِيَّ	اسم	الأسماء الخمسة	compiled-forms-derived
فبحميك	فَبِحَمِيكِ	اسم	الأسماء الخمسة	compiled-forms-derived
فبحميكم	فَبِحَمِيكُمْ	اسم	الأسماء الخمسة	compiled-forms-derived
فبحميكما	فَبِحَمِيكُمَا	اسم	الأسماء الخمسة	compiled-forms-derived
فبحميكن	فَبِحَمِيكُنَّ	اسم	الأسماء الخمسة	compiled-forms-derived
فبحمينا	فَبِحَمِينَا	اسم	الأسماء الخمسة	compiled-forms-derived
فبحميه	فَبِحَمِيهُ	اسم	الأسماء الخمسة	compiled-forms-derived
فبحميها	فَبِحَمِيهَا	اسم	الأسماء الخمسة	compiled-forms-derived
فبحميهم	فَبِحَمِيهُمْ	اسم	الأسماء الخمسة	compiled-forms-derived
فبحميهما	فَبِحَمِيهُمَا	اسم	الأسماء الخمسة	compiled-forms-derived
فبحميهن	فَبِحَمِيهُنَّ	اسم	الأسماء الخمسة	compiled-forms-derived
فبحيث	فَبِحَيْث	اسم	اسم إضافة	compiled-forms-derived
فبخ	فَبخ	اسم فعل	اسم فعل	compiled-forms-derived
فبخلف	فَبِخَلْفِ	اسم	ظرف مكان	compiled-forms-derived
فبخلفك	فَبِخَلْفِكِ	اسم	ظرف مكان	compiled-forms-derived
فبخلفكم	فَبِخَلْفِكُمْ	اسم	ظرف مكان	compiled-forms-derived
فبخلفكما	فَبِخَلْفِكُمَا	اسم	ظرف مكان	compiled-forms-derived
فبخلفكن	فَبِخَلْفِكُنَّ	اسم	ظرف مكان	compiled-forms-derived
فبخلفنا	فَبِخَلْفِنَا	اسم	ظرف مكان	compiled-forms-derived
فبخلفه	فَبِخَلْفِهِ	اسم	ظرف مكان	compiled-forms-derived
فبخلفها	فَبِخَلْفِهَا	اسم	ظرف مكان	compiled-forms-derived
فبخلفهم	فَبِخَلْفِهِمْ	اسم	ظرف مكان	compiled-forms-derived
فبخلفهما	فَبِخَلْفِهِمَا	اسم	ظرف مكان	compiled-forms-derived
فبخلفهن	فَبِخَلْفِهِنَّ	اسم	ظرف مكان	compiled-forms-derived
فبخلفي	فَبِخَلْفِِي	اسم	ظرف مكان	compiled-forms-derived
فبدون	فَبِدُون	اسم	ظرف	compiled-forms-derived
فبدونك	فَبِدُونكِ	اسم	ظرف	compiled-forms-derived
فبدونكم	فَبِدُونكُمْ	اسم	ظرف	compiled-forms-derived
فبدونكما	فَبِدُونكُمَا	اسم	ظرف	compiled-forms-derived
فبدونكن	فَبِدُونكُنَّ	اسم	ظرف	compiled-forms-derived
فبدوننا	فَبِدُوننَا	اسم	ظرف	compiled-forms-derived
فبدونه	فَبِدُونهُ	اسم	ظرف	compiled-forms-derived
فبدونها	فَبِدُونهَا	اسم	ظرف	compiled-forms-derived
فبدونهم	فَبِدُونهُمْ	اسم	ظرف	compiled-forms-derived
فبدونهما	فَبِدُونهُمَا	اسم	ظرف	compiled-forms-derived
فبدونهن	فَبِدُونهُنَّ	اسم	ظرف	compiled-forms-derived
فبدوني	فَبِدُونِي	اسم	ظرف	compiled-forms-derived
فبذا	فَبِذَا	اسم	اسم موصول	compiled-forms-derived
فبذات	فَبِذَات	اسم	اسم موصول	compiled-forms-derived
فبذاتك	فَبِذَاتكِ	اسم	اسم موصول	compiled-forms-derived
فبذاتكم	فَبِذَاتكُمْ	اسم	اسم موصول	compiled-forms-derived
فبذاتكما	فَبِذَاتكُمَا	اسم	اسم موصول	compiled-forms-derived
فبذاتكن	فَبِذَاتكُنَّ	اسم	اسم موصول	compiled-forms-derived
فبذاتنا	فَبِذَاتنَا	اسم	اسم موصول	compiled-forms-derived
فبذاته	فَبِذَاتهُ	اسم	اسم موصول	compiled-forms-derived
فبذاتها	فَبِذَاتهَا	اسم	اسم موصول	compiled-forms-derived
فبذاتهم	فَبِذَاتهُمْ	اسم	اسم موصول	compiled-forms-derived
فبذاتهما	فَبِذَاتهُمَا	اسم	اسم موصول	compiled-forms-derived
فبذاتهن	فَبِذَاتهُنَّ	اسم	اسم موصول	compiled-forms-derived
فبذاتي	فَبِذَاتِي	اسم	اسم موصول	compiled-forms-derived
فبذاك	فَبِذَاك	اسم	اسم إشارة	compiled-forms-derived
فبذانك	فَبِذَانِك	اسم	اسم إشارة	compiled-forms-derived
فبذلك	فَبِذَلِك	اسم	اسم إشارة	compiled-forms-derived
فبذلكم	فَبِذَلِكُم	اسم	اسم إشارة	compiled-forms-derived
فبذلكما	فَبِذَلَكُمَا	اسم	اسم إشارة	compiled-forms-derived
فبذلكن	فَبِذَلِكُنّ	اسم	اسم إشارة	compiled-forms-derived
فبذه	فَبِذِه	اسم	اسم إشارة	compiled-forms-derived
فبذواتي	فَبِذَوَاتَي	اسم	اسم إشارة	compiled-forms-derived
فبذوي	فَبِذَوِيَّ	اسم	اسم إشارة	compiled-forms-derived
فبذويك	فَبِذَوِيكِ	اسم	اسم إشارة	compiled-forms-derived
فبذويكم	فَبِذَوِيكُمْ	اسم	اسم إشارة	compiled-forms-derived
فبذويكما	فَبِذَوِيكُمَا	اسم	اسم إشارة	compiled-forms-derived
فبذويكن	فَبِذَوِيكُنَّ	اسم	اسم إشارة	compiled-forms-derived
فبذوينا	فَبِذَوِينَا	اسم	اسم إشارة	compiled-forms-derived
فبذويه	فَبِذَوِيهُ	اسم	اسم إشارة	compiled-forms-derived
فبذويها	فَبِذَوِيهَا	اسم	اسم إشارة	compiled-forms-derived
فبذويهم	فَبِذَوِيهُمْ	اسم	اسم إشارة	compiled-forms-derived
فبذويهما	فَبِذَوِيهُمَا	اسم	اسم إشارة	compiled-forms-derived
فبذويهن	فَبِذَوِيهُنَّ	اسم	اسم إشارة	compiled-forms-derived
فبذي	فَبِذِي	اسم	اسم إشارة	compiled-forms-derived
فبذين	فَبِذَيْن	اسم	اسم إشارة	compiled-forms-derived
فبذينك	فَبِذَيْنِك	اسم	اسم إشارة	compiled-forms-derived
فبراير	فبراير	حرف	كلمات شائعة	compiled-forms-derived
فبزمان	فَبِزَمَانِ	اسم	ظرف زمان	compiled-forms-derived
فبزمانك	فَبِزَمَانِكِ	اسم	ظرف زمان	compiled-forms-derived
فبزمانكم	فَبِزَمَانِكُمْ	اسم	ظرف زمان	compiled-forms-derived
فبزمانكما	فَبِزَمَانِكُمَا	اسم	ظرف زمان	compiled-forms-derived
فبزمانكن	فَبِزَمَانِكُنَّ	اسم	ظرف زمان	compiled-forms-derived
فبزماننا	فَبِزَمَانِنَا	اسم	ظرف زمان	compiled-forms-derived
فبزمانه	فَبِزَمَانِهِ	اسم	ظرف زمان	compiled-forms-derived
فبزمانها	فَبِزَمَانِهَا	اسم	ظرف زمان	compiled-forms-derived
فبزمانهم	فَبِزَمَانِهِمْ	اسم	ظرف زمان	compiled-forms-derived
فبزمانهما	فَبِزَمَانِهِمَا	اسم	ظرف زمان	compiled-forms-derived
فبزمانهن	فَبِزَمَانِهِنَّ	اسم	ظرف زمان	compiled-forms-derived
فبزماني	فَبِزَمَانِِي	اسم	ظرف زمان	compiled-forms-derived
فبس	فَبَس	اسم فعل	اسم فعل	compiled-forms-derived
فبساعة	فَبِسَاعَةِ	اسم	ظرف زمان	compiled-forms-derived
فبساعتك	فَبِسَاعَتِكِ	اسم	ظرف زمان	compiled-forms-derived
فبساعتكم	فَبِسَاعَتِكُمْ	اسم	ظرف زمان	compiled-forms-derived
فبساعتكما	فَبِسَاعَتِكُمَا	اسم	ظرف زمان	compiled-forms-derived
فبساعتكن	فَبِسَاعَتِكُنَّ	اسم	ظرف زمان	compiled-forms-derived
فبساعتنا	فَبِسَاعَتِنَا	اسم	ظرف زمان	compiled-forms-derived
فبساعته	فَبِسَاعَتِهِ	اسم	ظرف زمان	compiled-forms-derived
فبساعتها	فَبِسَاعَتِهَا	اسم	ظرف زمان	compiled-forms-derived
فبساعتهم	فَبِسَاعَتِهِمْ	اسم	ظرف زمان	compiled-forms-derived
فبساعتهما	فَبِسَاعَتِهِمَا	اسم	ظرف زمان	compiled-forms-derived
فبساعتهن	فَبِسَاعَتِهِنَّ	اسم	ظرف زمان	compiled-forms-derived
فبساعتي	فَبِسَاعَتِِي	اسم	ظرف زمان	compiled-forms-derived
فبسوا	فَبِسِوَى	اسم	اسم إضافة	compiled-forms-derived
فبسواك	فَبِسِوَاكِ	اسم	اسم إضافة	compiled-forms-derived
فبسواكم	فَبِسِوَاكُمْ	اسم	اسم إضافة	compiled-forms-derived
فبسواكما	فَبِسِوَاكُمَا	اسم	اسم إضافة	compiled-forms-derived
فبسواكن	فَبِسِوَاكُنَّ	اسم	اسم إضافة	compiled-forms-derived
فبسوانا	فَبِسِوَانَا	اسم	اسم إضافة	compiled-forms-derived
فبسواه	فَبِسِوَاهُ	اسم	اسم إضافة	compiled-forms-derived
فبسواها	فَبِسِوَاهَا	اسم	اسم إضافة	compiled-forms-derived
فبسواهم	فَبِسِوَاهُمْ	اسم	اسم إضافة	compiled-forms-derived
فبسواهما	فَبِسِوَاهُمَا	اسم	اسم إضافة	compiled-forms-derived
فبسواهن	فَبِسِوَاهُنَّ	اسم	اسم إضافة	compiled-forms-derived
فبسواي	فَبِسِوَاِي	اسم	اسم إضافة	compiled-forms-derived
فبسوي	فبسوي	حرف	كلمات شائعة	compiled-forms-derived
فبسويك	فبسويك	حرف	كلمات شائعة	compiled-forms-derived
فبسويكم	فبسويكم	حرف	كلمات شائعة	compiled-forms-derived
فبسويكما	فبسويكما	حرف	كلمات شائعة	compiled-forms-derived
فبسويكن	فبسويكن	حرف	كلمات شائعة	compiled-forms-derived
فبسوينا	فبسوينا	حرف	كلمات شائعة	compiled-forms-derived
فبسويه	فبسويه	حرف	كلمات شائعة	compiled-forms-derived
فبسويها	فبسويها	حرف	كلمات شائعة	compiled-forms-derived
فبسويهم	فبسويهم	حرف	كلمات شائعة	compiled-forms-derived
فبسويهما	فبسويهما	حرف	كلمات شائعة	compiled-forms-derived
فبسويهن	فبسويهن	حرف	كلمات شائعة	compiled-forms-derived
فبشبه	فَبِشِبْه	اسم	اسم إضافة	compiled-forms-derived
فبشبهك	فَبِشِبْهكِ	اسم	اسم إضافة	compiled-forms-derived
فبشبهكم	فَبِشِبْهكُمْ	اسم	اسم إضافة	compiled-forms-derived
فبشبهكما	فَبِشِبْهكُمَا	اسم	اسم إضافة	compiled-forms-derived
فبشبهكن	فَبِشِبْهكُنَّ	اسم	اسم إضافة	compiled-forms-derived
فبشبهنا	فَبِشِبْهنَا	اسم	اسم إضافة	compiled-forms-derived
فبشبهه	فَبِشِبْههُ	اسم	اسم إضافة	compiled-forms-derived
فبشبهها	فَبِشِبْههَا	اسم	اسم إضافة	compiled-forms-derived
فبشبههم	فَبِشِبْههُمْ	اسم	اسم إضافة	compiled-forms-derived
فبشبههما	فَبِشِبْههُمَا	اسم	اسم إضافة	compiled-forms-derived
فبشبههن	فَبِشِبْههُنَّ	اسم	اسم إضافة	compiled-forms-derived
فبشبهي	فَبِشِبْهِي	اسم	اسم إضافة	compiled-forms-derived
فبشرق	فَبِشَرْقِ	اسم	ظرف مكان	compiled-forms-derived
فبشرقك	فَبِشَرْقِكِ	اسم	ظرف مكان	compiled-forms-derived
