word	vocalized	source
لاولي	لِأُولِي	vocalizations-json-map
لاي	لِأَيِّ	vocalizations-json-map
لايبار	لِإيبَارَ	vocalizations-paired-words
لايجاد	لِإيْجَادِ	vocalizations-paired-words
لايقاف	لِإِيقَافِ	vocalizations-paired-words
لايلاف	لِإِيلَافِ	vocalizations-json-map
لايمانكم	لِأَيْمَانِكُمْ	vocalizations-json-map
لبءس	لَبِئْسَ	vocalizations-json-map
لباتريك	لِبَاتْرِيك	vocalizations-paired-words
لباريس	لِبَارِيس	vocalizations-paired-words
لباس	لِبَاسَ	vocalizations-json-map
لباسا	لِبَاسًا	vocalizations-json-map
لباسهما	لِبَاسَهُمَا	vocalizations-json-map
لبالمرصاد	لَبِالْمِرْصَادِ	vocalizations-json-map
لبامام	لَبِإِمَامٍ	vocalizations-json-map
لبث	لَبِثَ	vocalizations-json-map
لبثت	لَبِثْتَ	vocalizations-json-map
لبثتم	لَبِثْتُمْ	vocalizations-json-map
لبثنا	لَبِثْنَا	vocalizations-json-map
لبثوا	لَبِثُوا	vocalizations-json-map
لبدا	لُبَدًا	vocalizations-json-map
لبذل	لِبَذْلِ	vocalizations-paired-words
لبرز	لَبَرَزَ	vocalizations-json-map
لبس	لَبْسٍ	vocalizations-json-map
لبسبيل	لَبِسَبِيلٍ	vocalizations-json-map
لبشر	لِبَشَرٍ	vocalizations-json-map
لبشرين	لِبَشَرَيْنِ	vocalizations-json-map
لبعثنا	لَبَعَثْنَا	vocalizations-json-map
لبعض	لِبَعْضِ	vocalizations-json-map
لبعولتهن	لِبُعُولَتِهِنَّ	vocalizations-json-map
لبغوا	لَبَغَوْا	vocalizations-json-map
لبلاد	لْبِلَادِ	vocalizations-paired-words
لبلاده	لِبَلَادِهِ	vocalizations-paired-words
لبلاغا	لَبَلَاغًا	vocalizations-json-map
لبلد	لِبَلَدٍ	vocalizations-json-map
لبن	لَبَنٍ	vocalizations-json-map
لبنا	لَبَنًا	vocalizations-json-map
لبناء	لِبِنَاءِ	vocalizations-paired-words
لبنان	لُبْنَانُ	vocalizations-paired-words
لبناني	لُبنانِيٌّ	vocalizations-paired-words
لبنانية	لُبْنَانِيَّةٍ	vocalizations-paired-words
لبني	لِبَنِي	vocalizations-json-map
لبنيه	لِبَنِيهِ	vocalizations-json-map
لبوس	لَبُوسٍ	vocalizations-json-map
لبيانات	لِبَيَانَاتٍ	vocalizations-paired-words
لبيت	لَبَيْتُ	vocalizations-json-map
لبيع	لِبَيْعِ	vocalizations-paired-words
لبيوتهم	لِبُيُوتِهِمْ	vocalizations-json-map
لتءمنن	لَتُؤْمِنُنَّ	vocalizations-json-map
لتءمنوا	لِتُؤْمِنُوا	vocalizations-json-map
لتاتنني	لَتَأْتُنَّنِي	vocalizations-json-map
لتاتون	لَتَأْتُونَ	vocalizations-json-map
لتاتينكم	لَتَأْتِيَنَّكُمْ	vocalizations-json-map
لتاثير	لِتَأْثِيرِ	vocalizations-paired-words
لتاج	لِتَاجِ	vocalizations-paired-words
لتاخذوها	لِتَأْخُذُوهَا	vocalizations-json-map
لتادية	لِتَأْدِيَةِ	vocalizations-paired-words
لتاركو	لَتَارِكُو	vocalizations-json-map
لتاريخ	لِتَارِيخِ	vocalizations-paired-words
لتافكنا	لِتَأْفِكَنَا	vocalizations-json-map
لتاكلوا	لِتَأْكُلُوا	vocalizations-json-map
لتامين	لِتَأْمِينِ	vocalizations-paired-words
لتبت	لتِّبِتُ	vocalizations-paired-words
لتبتغوا	لِتَبْتَغُوا	vocalizations-json-map
لتبدي	لَتُبْدِي	vocalizations-json-map
لتبرز	لِتُبْرِزَ	vocalizations-paired-words
لتبشر	لِتُبَشِّرَ	vocalizations-json-map
لتبعثن	لَتُبْعَثُنَّ	vocalizations-json-map
لتبلغوا	لِتَبْلُغُوا	vocalizations-json-map
لتبلون	لَتُبْلَوُنَّ	vocalizations-json-map
لتبين	لِتُبَيِّنَ	vocalizations-json-map
لتبيننه	لَتُبَيِّنُنَّهُ	vocalizations-json-map
لتتلو	لِتَتْلُوَ	vocalizations-json-map
لتجدن	لَتَجِدَنَّ	vocalizations-json-map
لتجري	لِتَجْرِيَ	vocalizations-json-map
لتجزا	لِتُجْزَى	vocalizations-json-map
لتحديد	لَتَحْدِيدِ	vocalizations-paired-words
لتحرير	لِتَحْرِيرِ	vocalizations-paired-words
لتحسبوه	لِتَحْسَبُوهُ	vocalizations-json-map
لتحصنكم	لِتُحْصِنَكُمْ	vocalizations-json-map
لتحقيق	لِتَحْقِيقِ	vocalizations-paired-words
لتحكم	لِتَحْكُمَ	vocalizations-json-map
لتحملهم	لِتَحْمِلَهُمْ	vocalizations-json-map
لتحويل	لِتَحْوِيلِ	vocalizations-paired-words
لتخرج	لِتُخْرِجَ	vocalizations-json-map
لتخرجنا	لِتُخْرِجَنَا	vocalizations-json-map
لتخرجوا	لِتُخْرِجُوا	vocalizations-json-map
لتخفيض	لِتَخْفِيضِ	vocalizations-paired-words
لتخيف	لِتُخِيفَ	vocalizations-paired-words
لتدخل	لِتَدْخُلَ	vocalizations-paired-words
لتدخلن	لَتَدْخُلُنَّ	vocalizations-json-map
لتدخين	لِتَدْخِينِ	vocalizations-paired-words
لتدعوهم	لَتَدْعُوهُمْ	vocalizations-json-map
لتدفع	لِتَدْفَعَ	vocalizations-paired-words
لتدوين	لِتَدْوِينِ	vocalizations-paired-words
لتذكرة	لَتَذْكِرَةٌ	vocalizations-json-map
لتذهبوا	لِتَذْهَبُوا	vocalizations-json-map
لتراث	لِتُرَاثٍ	vocalizations-paired-words
لترجمة	لِتَرْجَمَةِ	vocalizations-paired-words
لتردين	لَتُرْدِينِ	vocalizations-json-map
لترضا	لِتَرْضَى	vocalizations-json-map
لترضوا	لِتَرْضَوْا	vocalizations-json-map
لتركبن	لَتَرْكَبُنَّ	vocalizations-json-map
لتركبوا	لِتَرْكَبُوا	vocalizations-json-map
لتركبوها	لِتَرْكَبُوهَا	vocalizations-json-map
لترون	لَتَرَوُنَّ	vocalizations-json-map
لترونها	لَتَرَوُنَّهَا	vocalizations-json-map
لتزول	لِتَزُولَ	vocalizations-json-map
لتسالن	لَتُسْأَلُنَّ	vocalizations-json-map
لتستووا	لِتَسْتَوُوا	vocalizations-json-map
لتسحرنا	لِتَسْحَرَنَا	vocalizations-json-map
لتسكنوا	لِتَسْكُنُوا	vocalizations-json-map
لتسلكوا	لِتَسْلُكُوا	vocalizations-json-map
لتسلمه	لِتَسَلُّمِهِ	vocalizations-paired-words
لتسهيل	لِتَسْهِيلِ	vocalizations-paired-words
لتشجيع	لِتَشْجِيعِ	vocalizations-paired-words
لتشرك	لِتُشْرِكَ	vocalizations-json-map
لتشريع	لِتَشْرِيعِ	vocalizations-paired-words
لتشقا	لِتَشْقَى	vocalizations-json-map
لتشكيل	لِتَشْكِيلِ	vocalizations-paired-words
لتشهدون	لَتَشْهَدُونَ	vocalizations-json-map
لتشيكوسلوفاكيا	لِتشِيكُوسْلُوفَاكْيَا	vocalizations-paired-words
لتصريحات	لِتَصْرِيحَاتِ	vocalizations-paired-words
لتصريف	لِتَصْرِيفِ	vocalizations-paired-words
لتصطدم	لِتَصْطَدِمَ	vocalizations-paired-words
لتصفح	لِتَصَفًّحِ	vocalizations-paired-words
لتصل	لِتَصِلَ	vocalizations-paired-words
لتصنيفه	لِتَصْنِيفِهِ	vocalizations-paired-words
لتضيقوا	لِتُضَيِّقُوا	vocalizations-json-map
لتطوير	لِتَطْوِيرِ	vocalizations-paired-words
لتعارفوا	لِتَعَارَفُوا	vocalizations-json-map
لتعايش	لِتَعَايُشِ	vocalizations-paired-words
لتعتدوا	لِتَعْتَدُوا	vocalizations-json-map
لتعجل	لِتَعْجَلَ	vocalizations-json-map
لتعرضوا	لِتُعْرِضُوا	vocalizations-json-map
لتعريف	لِتَعْرِيفِ	vocalizations-paired-words
لتعزيز	لِتَعْزيز	vocalizations-paired-words
لتعلم	لَتَعْلَمُ	vocalizations-json-map
لتعلموا	لِتَعْلَمُوا	vocalizations-json-map
لتعليم	لِتَعْلِيمِ	vocalizations-paired-words
لتعودن	لَتَعُودُنَّ	vocalizations-json-map
لتغرق	لِتُغْرِقَ	vocalizations-json-map
لتغفر	لِتَغْفِرَ	vocalizations-json-map
لتغيير	لِتَغْيِيرِ	vocalizations-paired-words
لتفتروا	لِتَفْتَرُوا	vocalizations-json-map
لتفتري	لِتَفْتَرِيَ	vocalizations-json-map
لتفسدن	لَتُفْسِدُنَّ	vocalizations-json-map
لتقارير	لِتَقَارِيرِ	vocalizations-paired-words
لتقام	لَتُقَامَ	vocalizations-paired-words
لتقتلني	لِتَقْتُلَنِي	vocalizations-json-map
لتقدم	لِتُقَدِّمَ	vocalizations-paired-words
لتقديم	لِتَقْدِيمِ	vocalizations-paired-words
لتقراه	لِتَقْرَأَهُ	vocalizations-json-map
لتقولون	لَتَقُولُونَ	vocalizations-json-map
لتقييم	لِتَقْيِيمِ	vocalizations-paired-words
لتكبروا	لِتُكَبِّرُوا	vocalizations-json-map
لتكفرون	لَتَكْفُرُونَ	vocalizations-json-map
لتكون	لِتَكُونَ	vocalizations-json-map
لتكونن	لَتَكُونَنَّ	vocalizations-json-map
لتكونوا	لِتَكُونُوا	vocalizations-json-map
لتكوين	لِتَكْوِينِ	vocalizations-paired-words
لتلفتنا	لِتَلْفِتَنَا	vocalizations-json-map
لتلقا	لَتُلَقَّى	vocalizations-json-map
لتلك	لِتِلْكَ	vocalizations-paired-words
لتمرون	لَتَمُرُّونَ	vocalizations-json-map
لتنبءن	لَتُنَبَّؤُنَّ	vocalizations-json-map
لتنبءنهم	لَتُنَبِّئَنَّهُمْ	vocalizations-json-map
لتنذر	لِتُنْذِرَ	vocalizations-json-map
لتنزيل	لَتَنْزِيلُ	vocalizations-json-map
لتنظيم	لِتَنْظِيمِ	vocalizations-paired-words
لتنفقوا	لِتُنْفِقُوا	vocalizations-json-map
لتنفيذ	لِتَنْفِيذِ	vocalizations-paired-words
لتنفيس	لِتَنْفِيسِ	vocalizations-paired-words
لتنمية	لِتَنْمِيَّةِ	vocalizations-paired-words
لتنوء	لَتَنُوءُ	vocalizations-json-map
لتهتدوا	لِتَهْتَدُوا	vocalizations-json-map
لتهدءة	لِتَهْدِئَةِ	vocalizations-paired-words
لتهدي	لَتَهْدِي	vocalizations-json-map
لتوثيق	لِتَوْثِيقِ	vocalizations-paired-words
لتوجيه	لِتَوْجِيهِ	vocalizations-paired-words
لتوظيف	لِتَوظيف	vocalizations-paired-words
لتوفير	لِتَوْفِيرِ	vocalizations-paired-words
لتوقف	لِتَوَقُّفِ	vocalizations-paired-words
لتولوا	لَتَوَلَّوْا	vocalizations-json-map
لثمود	لِثَمُودَ	vocalizations-json-map
لجاءزة	لِجَائِزَةِ	vocalizations-paired-words
لجاءهم	لَجَاءَهُمُ	vocalizations-json-map
لجات	لَجَأَتْ	vocalizations-paired-words
لجاعلون	لَجَاعِلُونَ	vocalizations-json-map
لجالوت	لِجَالُوتَ	vocalizations-json-map
لجامع	لِجَامِعِ	vocalizations-paired-words
لجامعة	لِجَامِعَةِ	vocalizations-paired-words
لجبريل	لِجِبْرِيلَ	vocalizations-json-map
لجة	لُجَّةً	vocalizations-json-map
لجعل	لَجَعَلَ	vocalizations-json-map
لجعلكم	لَجَعَلَكُمْ	vocalizations-json-map
لجعلنا	لَجَعَلْنَا	vocalizations-json-map
لجعلناه	لَجَعَلْنَاهُ	vocalizations-json-map
لجعله	لَجَعَلَهُ	vocalizations-json-map
لجعلهم	لَجَعَلَهُمْ	vocalizations-json-map
لجلودهم	لِجُلُودِهِمْ	vocalizations-json-map
لجمعهم	لَجَمَعَهُمْ	vocalizations-json-map
لجميع	لَجَمِيعٌ	vocalizations-json-map
لجنبه	لِجَنْبِهِ	vocalizations-json-map
لجنة	لَجْنَةِ	vocalizations-paired-words
لجهنم	لِجَهَنَّمَ	vocalizations-json-map
لجهود	لِجُهُودِ	vocalizations-paired-words
لجوء	لُجُوءَ	vocalizations-paired-words
لجوا	لَجُّوا	vocalizations-json-map
لجي	لُجِّيٍّ	vocalizations-json-map
لحافظون	لَحَافِظُونَ	vocalizations-json-map
لحافظين	لَحَافِظِينَ	vocalizations-json-map
لحب	لِحُبِّ	vocalizations-json-map
لحبط	لَحَبِطَ	vocalizations-json-map
لحدود	لِحُدُودِ	vocalizations-json-map
لحديث	لِحَدِيثٍ	vocalizations-json-map
لحركة	لِحَرَكَةِ	vocalizations-paired-words
لحرية	لِحُرِّيَّةِ	vocalizations-paired-words
لحسرة	لَحَسْرَةٌ	vocalizations-json-map
لحسم	لِحَسْمِ	vocalizations-paired-words
لحسن	لَحُسْنَ	vocalizations-json-map
لحظر	لِحَظْرِ	vocalizations-paired-words
لحفظ	لِحِفْظِ	vocalizations-paired-words
لحق	لَحَقُّ	vocalizations-json-map
لحقوق	لِحُقُوقِ	vocalizations-paired-words
لحكم	لِحُكْمِ	vocalizations-json-map
لحكمه	لِحُكْمِهِ	vocalizations-json-map
لحكمهم	لِحُكْمِهِمْ	vocalizations-json-map
لحليم	لَحَلِيمٌ	vocalizations-json-map
لحم	لَحْمَ	vocalizations-json-map
لحما	لَحْمًا	vocalizations-json-map
لحماية	لِحِمَايَةِ	vocalizations-paired-words
لحملة	لِحَمْلَةِ	vocalizations-paired-words
لحن	لَحْنِ	vocalizations-json-map
لحوادث	لِحَوَادِثِ	vocalizations-paired-words
لحومها	لُحُومُهَا	vocalizations-json-map
لحياتي	لِحَيَاتِي	vocalizations-json-map
لخارجية	لِخَارِجِيَّةِ	vocalizations-paired-words
لخاسرون	لَخَاسِرُونَ	vocalizations-json-map
لخاطءين	لَخَاطِئِينَ	vocalizations-json-map
لخبير	لَخَبِيرٌ	vocalizations-json-map
لخدمة	لِخِدْمَةِ	vocalizations-paired-words
لخرجنا	لَخَرَجْنَا	vocalizations-json-map
لخزنة	لِخَزَنَةِ	vocalizations-json-map
لخسف	لَخَسَفَ	vocalizations-json-map
لخص	لَخَّصَ	vocalizations-paired-words
لخطر	لِخَطَرِ	vocalizations-paired-words
لخفقان	لِخَفَقَانِ	vocalizations-paired-words
لخلق	لَخَلْقُ	vocalizations-json-map
لخوض	لِخَوْضِ	vocalizations-paired-words
لدا	لَدَى	vocalizations-json-map
لداء	لِدَاءِ	vocalizations-paired-words
لداوود	لِدَاوُودَ	vocalizations-json-map
لدخول	لِدُخُولِ	vocalizations-paired-words
لدراسة	لِدِرَاسَةٍ	vocalizations-paired-words
لدرجة	لِدَرَجَةِ	vocalizations-paired-words
لدعم	لِدَعْمِ	vocalizations-paired-words
لدغات	لَدَغَاتِ	vocalizations-paired-words
لدفاعه	لِدِفَاعِهِ	vocalizations-paired-words
لدفاعها	لِدِفَاعِهَا	vocalizations-paired-words
لدلوك	لِدُلُوكِ	vocalizations-json-map
لدن	لَدُنْ	vocalizations-json-map
لدنا	لَدُنَّا	vocalizations-json-map
لدنك	لَدُنْكَ	vocalizations-json-map
لدنه	لَدُنْهُ	vocalizations-json-map
لدني	لَدُنِّي	vocalizations-json-map
لدول	لِدُوَلِ	vocalizations-paired-words
لدولة	لِدَوْلَةٍ	vocalizations-paired-words
لدي	لَدَيَّ	vocalizations-json-map
لدينا	لَدَيْنَا	vocalizations-json-map
لديه	لَدَيْهِ	vocalizations-json-map
لديها	لَدَيْهَا	vocalizations-paired-words
